articleId,article,pubDate,ticker,sector,industry,netReturn,links,keywords,topics,entities,reprint,event,relationship,impact,event keyword,found_keywords,keywords_score
362e555ab8bc4fcdac05ae15cb50e508,Air Products (APD) Misses Earnings and Revenue Estimates in Q1,2023-02-02T14:46:02+00:00,APD,Basic Materials,Specialty Chemicals,"{'30_days_before': 0.03601891419866121, '5_days_before': 0.01266905028835752, '3_days_before': 0.02563779127304089, '2_days_before': -0.001166807646599155, '1_days_before': -0.01787804774405466, 'day_of_article_movement': -0.08583384062446431, '1_days_after': 0.0, '2_days_after': 0.0, '5_days_after': 0.012290416118885705, '30_days_after': 0.056203962447582856}","['https://www.zacks.com/registration/pfp?ALERT=YAHOO_ZER&d_alert=ZER_CONF&t=NUE&ADID=SYND_YAHOO_TCK_ANALYSTBLOG_210&cid=CS-YAHOO-FT-analyst_blog|earnings_article-2048396', 'https://www.zacks.com/stock/news/2048396/air-products-apd-misses-earnings-and-revenue-estimates-in-q1?cid=CS-YAHOO-FT-analyst_blog|earnings_article-2048396', 'https://www.zacks.com/', 'https://www.zacks.com/registration/pfp/?ALERT=RPT_7BEST_YHOSYND&ADID=SYND_YAHOO_7BEST_ANALYSTBLOG_210&cid=CS-YAHOO-FT-analyst_blog|earnings_article-2048396', 'https://www.zacks.com/registration/pfp?ALERT=YAHOO_ZER&d_alert=ZER_CONF&t=APD&ADID=SYND_YAHOO_TCK_ANALYSTBLOG_210&cid=CS-YAHOO-FT-analyst_blog|earnings_article-2048396', 'https://www.zacks.com/registration/pfp?ALERT=YAHOO_ZER&d_alert=ZER_CONF&t=CMC&ADID=SYND_YAHOO_TCK_ANALYSTBLOG_210&cid=CS-YAHOO-FT-analyst_blog|earnings_article-2048396', 'https://www.zacks.com/registration/pfp?ALERT=YAHOO_ZER&d_alert=ZER_CONF&t=AEM&ADID=SYND_YAHOO_TCK_ANALYSTBLOG_210&cid=CS-YAHOO-FT-analyst_blog|earnings_article-2048396']","[{'name': 'year', 'weight': 0.13773471}, {'name': 'year over year', 'weight': 0.097393155}, {'name': 'adjusted earnings', 'weight': 0.09454535}, {'name': 'Earnings', 'weight': 0.08659425}, {'name': 'earnings', 'weight': 0.08659425}, {'name': 'Zacks Consensus Estimate', 'weight': 0.08151315}, {'name': 'the past year', 'weight': 0.07563096}, {'name': 'current-year', 'weight': 0.07172466}, {'name': 'full-year fiscal 2023 adjusted earnings', 'weight': 0.07061815}, {'name': 'the prior-year quarter', 'weight': 0.069541514}]",[{'name': 'Markets'}],"[{'data': 'Air Products', 'type': 'ORG', 'mentions': 8}, {'data': 'APD', 'type': 'ORG', 'mentions': 4}, {'data': 'Jazan', 'type': 'ORG', 'mentions': 1}, {'data': 'Commercial Metals Company', 'type': 'ORG', 'mentions': 1}, {'data': 'CMC', 'type': 'ORG', 'mentions': 4}, {'data': 'Nucor Corporation', 'type': 'ORG', 'mentions': 2}, {'data': 'NUE', 'type': 'ORG', 'mentions': 3}, {'data': 'Agnico Eagle Mines Limited', 'type': 'ORG', 'mentions': 3}, {'data': 'AEM', 'type': 'ORG', 'mentions': 3}, {'data': 'Zacks Consensus Estimate', 'type': 'ORG', 'mentions': 2}, {'data': 'Zacks Investment Research', 'type': 'ORG', 'mentions': 1}, {'data': 'Asia', 'type': 'LOC', 'mentions': 2}, {'data': 'Americas', 'type': 'LOC', 'mentions': 1}, {'data': 'Europe', 'type': 'LOC', 'mentions': 1}, {'data': 'Middle East', 'type': 'LOC', 'mentions': 1}, {'data': 'America', 'type': 'GPE', 'mentions': 1}, {'data': 'India', 'type': 'GPE', 'mentions': 1}]",False,Revenue Discussions,Causal,Negative,Revenue Discussions,['sales increase'],8
362e555ab8bc4fcdac05ae15cb50e508,Air Products (APD) Misses Earnings and Revenue Estimates in Q1,2023-02-02T14:46:02+00:00,APD,Basic Materials,Specialty Chemicals,"{'30_days_before': 0.03601891419866121, '5_days_before': 0.01266905028835752, '3_days_before': 0.02563779127304089, '2_days_before': -0.001166807646599155, '1_days_before': -0.01787804774405466, 'day_of_article_movement': -0.08583384062446431, '1_days_after': 0.0, '2_days_after': 0.0, '5_days_after': 0.012290416118885705, '30_days_after': 0.056203962447582856}","['https://www.zacks.com/registration/pfp?ALERT=YAHOO_ZER&d_alert=ZER_CONF&t=NUE&ADID=SYND_YAHOO_TCK_ANALYSTBLOG_210&cid=CS-YAHOO-FT-analyst_blog|earnings_article-2048396', 'https://www.zacks.com/stock/news/2048396/air-products-apd-misses-earnings-and-revenue-estimates-in-q1?cid=CS-YAHOO-FT-analyst_blog|earnings_article-2048396', 'https://www.zacks.com/', 'https://www.zacks.com/registration/pfp/?ALERT=RPT_7BEST_YHOSYND&ADID=SYND_YAHOO_7BEST_ANALYSTBLOG_210&cid=CS-YAHOO-FT-analyst_blog|earnings_article-2048396', 'https://www.zacks.com/registration/pfp?ALERT=YAHOO_ZER&d_alert=ZER_CONF&t=APD&ADID=SYND_YAHOO_TCK_ANALYSTBLOG_210&cid=CS-YAHOO-FT-analyst_blog|earnings_article-2048396', 'https://www.zacks.com/registration/pfp?ALERT=YAHOO_ZER&d_alert=ZER_CONF&t=CMC&ADID=SYND_YAHOO_TCK_ANALYSTBLOG_210&cid=CS-YAHOO-FT-analyst_blog|earnings_article-2048396', 'https://www.zacks.com/registration/pfp?ALERT=YAHOO_ZER&d_alert=ZER_CONF&t=AEM&ADID=SYND_YAHOO_TCK_ANALYSTBLOG_210&cid=CS-YAHOO-FT-analyst_blog|earnings_article-2048396']","[{'name': 'year', 'weight': 0.13773471}, {'name': 'year over year', 'weight': 0.097393155}, {'name': 'adjusted earnings', 'weight': 0.09454535}, {'name': 'Earnings', 'weight': 0.08659425}, {'name': 'earnings', 'weight': 0.08659425}, {'name': 'Zacks Consensus Estimate', 'weight': 0.08151315}, {'name': 'the past year', 'weight': 0.07563096}, {'name': 'current-year', 'weight': 0.07172466}, {'name': 'full-year fiscal 2023 adjusted earnings', 'weight': 0.07061815}, {'name': 'the prior-year quarter', 'weight': 0.069541514}]",[{'name': 'Markets'}],"[{'data': 'Air Products', 'type': 'ORG', 'mentions': 8}, {'data': 'APD', 'type': 'ORG', 'mentions': 4}, {'data': 'Jazan', 'type': 'ORG', 'mentions': 1}, {'data': 'Commercial Metals Company', 'type': 'ORG', 'mentions': 1}, {'data': 'CMC', 'type': 'ORG', 'mentions': 4}, {'data': 'Nucor Corporation', 'type': 'ORG', 'mentions': 2}, {'data': 'NUE', 'type': 'ORG', 'mentions': 3}, {'data': 'Agnico Eagle Mines Limited', 'type': 'ORG', 'mentions': 3}, {'data': 'AEM', 'type': 'ORG', 'mentions': 3}, {'data': 'Zacks Consensus Estimate', 'type': 'ORG', 'mentions': 2}, {'data': 'Zacks Investment Research', 'type': 'ORG', 'mentions': 1}, {'data': 'Asia', 'type': 'LOC', 'mentions': 2}, {'data': 'Americas', 'type': 'LOC', 'mentions': 1}, {'data': 'Europe', 'type': 'LOC', 'mentions': 1}, {'data': 'Middle East', 'type': 'LOC', 'mentions': 1}, {'data': 'America', 'type': 'GPE', 'mentions': 1}, {'data': 'India', 'type': 'GPE', 'mentions': 1}]",False,Margin/Profitability Discussions,Causal,Negative,Margin/Profitability Discussions,['bottom line'],8
548e9e0e2e184b44801c80838373f17b,Natural gas company to increase capacity by nearly 20% with investment at Seaport Manatee,2023-07-31T17:59:00+00:00,APD,Basic Materials,Specialty Chemicals,"{'30_days_before': 0.01936345859416888, '5_days_before': 0.01408097143786613, '3_days_before': 0.006261513857534817, '2_days_before': 0.006261513857534817, '1_days_before': 0.004792800917015505, 'day_of_article_movement': -0.006898173767682647, '1_days_after': -0.05591793661298594, '2_days_after': -0.041911524326363025, '5_days_after': -0.04127655673195818, '30_days_after': -0.004870617574463276}",['https://www.reuters.com/business/energy/us-poised-regain-crown-worlds-top-lng-exporter-2023-01-04/'],"[{'name': 'Air Products', 'weight': 0.09881315}, {'name': 'Seaport Manatee', 'weight': 0.08975091}, {'name': 'prefabricated plant modules', 'weight': 0.086570926}, {'name': 'Natural gas company', 'weight': 0.08151645}, {'name': 'unrivaled liquefaction process technology', 'weight': 0.07806128}, {'name': 'equipment', 'weight': 0.07584575}, {'name': 'January', 'weight': 0.072764896}, {'name': 'total worldwide LNG production', 'weight': 0.07171829}, {'name': 'skids', 'weight': 0.070798375}, {'name': 'its LNG equipment manufacturing facility', 'weight': 0.06613176}]","[{'name': 'Tampa'}, {'name': 'ESG'}, {'name': 'Florida'}]","[{'data': 'Seaport Manatee', 'type': 'FAC', 'mentions': 5}, {'data': 'Air Products', 'type': 'ORG', 'mentions': 7}, {'data': 'NYSE', 'type': 'ORG', 'mentions': 1}, {'data': 'APD', 'type': 'ORG', 'mentions': 1}, {'data': 'Reuters', 'type': 'ORG', 'mentions': 1}, {'data': 'Lehigh Valley', 'type': 'GPE', 'mentions': 1}, {'data': 'Pennsylvania', 'type': 'GPE', 'mentions': 1}, {'data': 'Florida', 'type': 'GPE', 'mentions': 1}, {'data': 'Largo', 'type': 'GPE', 'mentions': 1}, {'data': 'U.S.', 'type': 'GPE', 'mentions': 1}, {'data': 'Australia', 'type': 'GPE', 'mentions': 1}, {'data': 'John Palamara', 'type': 'PERSON', 'mentions': 1}, {'data': 'afternoon', 'type': 'TIME', 'mentions': 1}]",False,Industry Competitiveness,Causal,Positive,,[],0
3e5d37a7c33f415eae45bc57766c7f16,"Gulf of Mexico ""dead zone"" smaller than expected, still covers more than 3,000 square miles",2023-08-02T21:14:16.966000+00:00,CF,Basic Materials,Agricultural Inputs,"{'30_days_before': 0.14510857549124023, '5_days_before': -0.007140395311712067, '3_days_before': -0.008609108252231379, '2_days_before': -0.014757000807888887, '1_days_before': 0.006088438273694652, 'day_of_article_movement': 0.009739721070342489, '1_days_after': 0.0, '2_days_after': 0.0, '5_days_after': 0.021014537779560416, '30_days_after': -0.028509200534730827}","['https://www.epa.gov/ms-htf/hypoxia-task-force-nutrient-reduction-strategies', 'https://edms.deq.louisiana.gov/app/doc/view?doc=13839122', 'https://www.epa.gov/ms-htf/gulf-hypoxia-program#:~:text=The%20Bipartisan%20Infrastructure%20Law%20provides%20a%20total%20of%20%2460%20million,per%20year%20for%20five%20years.', 'https://journalism.missouri.edu/2021/07/1-4-million-grant-to-missouri-school-of-journalism-helps-create-network-of-journalists-focused-on-mississippi-river-basin/', 'https://forms.gle/e4ggZEG4nLFcehcDA', 'https://www.columbiamissourian.com/priceofplenty/profit/farmers-navigate-the-tricky-terrain-of-profit-versus-planet/article_1328e4a6-f8fb-11ed-abeb-e35d4c3f7067.html', 'https://www.columbiamissourian.com/priceofplenty/elements/fixed-on-nitrogen-fundamental-to-life-and-a-key-ingredient-in-fertilizer-nitrogen-can-also/article_de7a0f7e-f34f-11ed-84d8-f320fda7a7a6.html', 'https://www.columbiamissourian.com/priceofplenty/landscape/a-lifetime-of-research-links-gulf-of-mexico-dead-zone-to-midwest-fertilizer-runoff/article_1d216dd2-f9bb-11ed-bba0-5b8d35cc1eae.html', 'https://oembed-dnr.mo.gov/document-search/missouri-nutrient-loss-reduction-strategy-2022-update', 'https://environmentalintegrity.org/wp-content/uploads/2023/01/Refinery-water-pollution-report-EMBARGOED-until-1.26.23.pdf', 'http://www.reportforamerica.org/', 'https://www.columbiamissourian.com/priceofplenty/profit/nitrogen-fertilizer-releases-greenhouse-gases-throughout-its-life-cycle/article_eab95196-fbfb-11ed-ad01-df827203aab7.html', 'https://coastalscience.noaa.gov/news/price-of-shrimp-affected-by-gulf-of-mexico-dead-zone/', 'https://www.epa.gov/ms-htf', 'https://www.cfindustries.com/who-we-are/locations/donaldsonville', 'http://www.agwaterdesk.org/', 'https://healthygulf.org/press_releases/coalition-sues-epa-over-water-pollution/', 'https://www.noaa.gov/news-release/noaa-and-partners-announce-below-average-dead-zone-measured-in-gulf-of-mexico']","[{'name': 'nitrogen pollution', 'weight': 0.076493815}, {'name': 'more nitrogen pollution', 'weight': 0.07629341}, {'name': 'total nitrogen loads', 'weight': 0.07365734}, {'name': 'Mississippi River', 'weight': 0.07181782}, {'name': 'water pollution limits', 'weight': 0.07035298}, {'name': 'Nitrogen fertilizer', 'weight': 0.07022385}, {'name': 'nutrient pollution', 'weight': 0.06889202}, {'name': 'phosphorus loads', 'weight': 0.06802072}, {'name': 'excess nutrient pollution', 'weight': 0.0672705}, {'name': 'nitrogen products', 'weight': 0.063713945}]",[],"[{'data': 'Gulf of Mexico', 'type': 'LOC', 'mentions': 6}, {'data': 'the Mississippi River', 'type': 'LOC', 'mentions': 10}, {'data': 'Atchafalaya Rivers', 'type': 'LOC', 'mentions': 2}, {'data': 'Midwest', 'type': 'LOC', 'mentions': 1}, {'data': 'The National Oceanic and Atmospheric Administration', 'type': 'ORG', 'mentions': 6}, {'data': 'NOAA', 'type': 'ORG', 'mentions': 1}, {'data': 'The Mississippi River/Gulf of Mexico', 'type': 'ORG', 'mentions': 3}, {'data': 'Force', 'type': 'ORG', 'mentions': 2}, {'data': 'Louisiana State University', 'type': 'ORG', 'mentions': 3}, {'data': 'LUMCON', 'type': 'ORG', 'mentions': 1}, {'data': 'The Environmental Protection Agency', 'type': 'ORG', 'mentions': 1}, {'data': 'Congress', 'type': 'ORG', 'mentions': 1}, {'data': 'Agriculture', 'type': 'ORG', 'mentions': 1}, {'data': 'EPA', 'type': 'ORG', 'mentions': 1}, {'data': 'The Environmental Integrity Project', 'type': 'ORG', 'mentions': 1}, {'data': 'ExxonMobil Baton Rouge Refinery', 'type': 'ORG', 'mentions': 1}, {'data': 'CF Industries', 'type': 'ORG', 'mentions': 2}, {'data': 'Air Products', 'type': 'ORG', 'mentions': 1}, {'data': 'the Mississippi River Basin Ag & Water Desk', 'type': 'ORG', 'mentions': 1}, {'data': 'Report for America', 'type': 'ORG', 'mentions': 1}, {'data': 'Texas', 'type': 'GPE', 'mentions': 1}, {'data': 'Florida', 'type': 'GPE', 'mentions': 1}, {'data': 'U.S.', 'type': 'GPE', 'mentions': 1}, {'data': 'Louisiana', 'type': 'GPE', 'mentions': 4}, {'data': 'Iowa', 'type': 'GPE', 'mentions': 1}, {'data': 'Missouri', 'type': 'GPE', 'mentions': 1}, {'data': 'Donaldsonville', 'type': 'GPE', 'mentions': 1}, {'data': 'La.', 'type': 'GPE', 'mentions': 1}, {'data': 'Lori Sprague', 'type': 'PERSON', 'mentions': 3}, {'data': 'Nancy Rabalais', 'type': 'PERSON', 'mentions': 2}, {'data': 'Mike Naig', 'type': 'PERSON', 'mentions': 1}, {'data': 'Matt Rota', 'type': 'PERSON', 'mentions': 1}, {'data': 'the Clean Water Act', 'type': 'LAW', 'mentions': 2}, {'data': 'Gulf Hypoxia Action Plan', 'type': 'LAW', 'mentions': 1}]",False,Other,Causal,Neutral,,[],0
7a614122c07d4d82b721462daefeb8f4,"Nasdaq slips, Dow ekes out 10th day of gains: Stock market news today",2023-07-21T20:02:51+00:00,JNJ,Healthcare,Drug Manufacturers - General,"{'30_days_before': 0.028462587223160307, '5_days_before': 0.06761556541005853, '3_days_before': 0.010425266341691941, '2_days_before': 0.0, '1_days_before': 0.0, 'day_of_article_movement': 0.001195340742496498, '1_days_after': 0.0020697585114042294, '2_days_after': 0.014120271355799963, '5_days_after': 0.008889879562717695, '30_days_after': -0.0004955162508599731}","['https://finance.yahoo.com/topic/stock-market-news/', 'https://finance.yahoo.com/quote/%5EGSPC?p=%5EGSPC&.tsrc=fin-srch', 'https://finance.yahoo.com/quote/%5EIXIC/key-statistics?fr=sycsrp_catchall', 'https://finance.yahoo.com/quote/NFLX', 'https://finance.yahoo.com/news/wall-street-says-the-worst-is-over-for-wall-street-111457107.html', 'https://finance.yahoo.com/news/', 'https://finance.yahoo.com/news/nasdaq-sinks-as-tesla-netflix-plunge-dow-gains-for-9th-day-stock-market-news-today-200246194.html', 'https://finance.yahoo.com/news/big-banks-are-seeing-a-resilient-us-consumer-194625188.html', 'https://finance.yahoo.com/quote/MSFT?p=MSFT', 'https://finance.yahoo.com/quote/TSLA', 'https://finance.yahoo.com/quote/%5EDJI?p=%5EDJI&.tsrc=fin-srch', 'https://yahoo.mydashboard.oath.com/guc-redirect?app=sellPersonalInformation&bucket=pd_2&lang=en-US']","[{'name': 'Thursday', 'weight': 0.09647519}, {'name': 'tech stocks', 'weight': 0.087602094}, {'name': 'Stocks', 'weight': 0.08357449}, {'name': 'stocks', 'weight': 0.08357449}, {'name': 'next week', 'weight': 0.076254204}, {'name': '10th day', 'weight': 0.065489165}, {'name': 'Yahoo Finance', 'weight': 0.065111406}, {'name': 'Nasdaq', 'weight': 0.06436326}, {'name': 'Big Tech results', 'weight': 0.062891416}, {'name': 'season', 'weight': 0.061343305}]","[{'name': 'Dow Jones'}, {'name': 'NASDAQ'}, {'name': 'Markets'}]","[{'data': 'Nasdaq', 'type': 'ORG', 'mentions': 1}, {'data': 'Dow', 'type': 'ORG', 'mentions': 2}, {'data': 'Johnson & Johnson', 'type': 'ORG', 'mentions': 1}, {'data': 'Microsoft', 'type': 'ORG', 'mentions': 1}, {'data': 'MSFT', 'type': 'ORG', 'mentions': 1}, {'data': 'Tesla', 'type': 'ORG', 'mentions': 2}, {'data': 'Netflix', 'type': 'ORG', 'mentions': 1}, {'data': 'NFLX', 'type': 'ORG', 'mentions': 1}, {'data': ""the Federal Reserve's"", 'type': 'ORG', 'mentions': 1}, {'data': 'Yahoo Finance', 'type': 'ORG', 'mentions': 1}, {'data': 'US', 'type': 'GPE', 'mentions': 2}]",False,Other,Causal,Neutral,,[],0
7a614122c07d4d82b721462daefeb8f4,"Nasdaq slips, Dow ekes out 10th day of gains: Stock market news today",2023-07-21T20:02:51+00:00,TSLA,Consumer Cyclical,Auto Manufacturers,"{'30_days_before': 0.013328070260359093, '5_days_before': -0.11594626426016008, '3_days_before': -0.011278848990041945, '2_days_before': 0.0, '1_days_before': 0.0, 'day_of_article_movement': 0.030732436873092572, '1_days_after': -0.003350263304877643, '2_days_after': -0.02949595440799535, '5_days_after': 0.0011390029651288103, '30_days_after': -0.09099042048255856}","['https://finance.yahoo.com/topic/stock-market-news/', 'https://finance.yahoo.com/quote/%5EGSPC?p=%5EGSPC&.tsrc=fin-srch', 'https://finance.yahoo.com/quote/%5EIXIC/key-statistics?fr=sycsrp_catchall', 'https://finance.yahoo.com/quote/NFLX', 'https://finance.yahoo.com/news/wall-street-says-the-worst-is-over-for-wall-street-111457107.html', 'https://finance.yahoo.com/news/', 'https://finance.yahoo.com/news/nasdaq-sinks-as-tesla-netflix-plunge-dow-gains-for-9th-day-stock-market-news-today-200246194.html', 'https://finance.yahoo.com/news/big-banks-are-seeing-a-resilient-us-consumer-194625188.html', 'https://finance.yahoo.com/quote/MSFT?p=MSFT', 'https://finance.yahoo.com/quote/TSLA', 'https://finance.yahoo.com/quote/%5EDJI?p=%5EDJI&.tsrc=fin-srch', 'https://yahoo.mydashboard.oath.com/guc-redirect?app=sellPersonalInformation&bucket=pd_2&lang=en-US']","[{'name': 'Thursday', 'weight': 0.09647519}, {'name': 'tech stocks', 'weight': 0.087602094}, {'name': 'Stocks', 'weight': 0.08357449}, {'name': 'stocks', 'weight': 0.08357449}, {'name': 'next week', 'weight': 0.076254204}, {'name': '10th day', 'weight': 0.065489165}, {'name': 'Yahoo Finance', 'weight': 0.065111406}, {'name': 'Nasdaq', 'weight': 0.06436326}, {'name': 'Big Tech results', 'weight': 0.062891416}, {'name': 'season', 'weight': 0.061343305}]","[{'name': 'Dow Jones'}, {'name': 'NASDAQ'}, {'name': 'Markets'}]","[{'data': 'Nasdaq', 'type': 'ORG', 'mentions': 1}, {'data': 'Dow', 'type': 'ORG', 'mentions': 2}, {'data': 'Johnson & Johnson', 'type': 'ORG', 'mentions': 1}, {'data': 'Microsoft', 'type': 'ORG', 'mentions': 1}, {'data': 'MSFT', 'type': 'ORG', 'mentions': 1}, {'data': 'Tesla', 'type': 'ORG', 'mentions': 2}, {'data': 'Netflix', 'type': 'ORG', 'mentions': 1}, {'data': 'NFLX', 'type': 'ORG', 'mentions': 1}, {'data': ""the Federal Reserve's"", 'type': 'ORG', 'mentions': 1}, {'data': 'Yahoo Finance', 'type': 'ORG', 'mentions': 1}, {'data': 'US', 'type': 'GPE', 'mentions': 2}]",False,Other,Causal,Negative,,[],0
7a614122c07d4d82b721462daefeb8f4,"Nasdaq slips, Dow ekes out 10th day of gains: Stock market news today",2023-07-21T20:02:51+00:00,NDAQ,Financial Services,Financial Data & Stock Exchanges,"{'30_days_before': 0.021555194668541278, '5_days_before': -0.015398134366129135, '3_days_before': 0.021848741175917397, '2_days_before': 0.0, '1_days_before': 0.0, 'day_of_article_movement': 0.002670712964576216, '1_days_after': -0.0027817121281872303, '2_days_after': -0.009085623247050534, '5_days_after': -0.014590702701303915, '30_days_after': 0.06652245664036649}","['https://finance.yahoo.com/topic/stock-market-news/', 'https://finance.yahoo.com/quote/%5EGSPC?p=%5EGSPC&.tsrc=fin-srch', 'https://finance.yahoo.com/quote/%5EIXIC/key-statistics?fr=sycsrp_catchall', 'https://finance.yahoo.com/quote/NFLX', 'https://finance.yahoo.com/news/wall-street-says-the-worst-is-over-for-wall-street-111457107.html', 'https://finance.yahoo.com/news/', 'https://finance.yahoo.com/news/nasdaq-sinks-as-tesla-netflix-plunge-dow-gains-for-9th-day-stock-market-news-today-200246194.html', 'https://finance.yahoo.com/news/big-banks-are-seeing-a-resilient-us-consumer-194625188.html', 'https://finance.yahoo.com/quote/MSFT?p=MSFT', 'https://finance.yahoo.com/quote/TSLA', 'https://finance.yahoo.com/quote/%5EDJI?p=%5EDJI&.tsrc=fin-srch', 'https://yahoo.mydashboard.oath.com/guc-redirect?app=sellPersonalInformation&bucket=pd_2&lang=en-US']","[{'name': 'Thursday', 'weight': 0.09647519}, {'name': 'tech stocks', 'weight': 0.087602094}, {'name': 'Stocks', 'weight': 0.08357449}, {'name': 'stocks', 'weight': 0.08357449}, {'name': 'next week', 'weight': 0.076254204}, {'name': '10th day', 'weight': 0.065489165}, {'name': 'Yahoo Finance', 'weight': 0.065111406}, {'name': 'Nasdaq', 'weight': 0.06436326}, {'name': 'Big Tech results', 'weight': 0.062891416}, {'name': 'season', 'weight': 0.061343305}]","[{'name': 'Dow Jones'}, {'name': 'NASDAQ'}, {'name': 'Markets'}]","[{'data': 'Nasdaq', 'type': 'ORG', 'mentions': 1}, {'data': 'Dow', 'type': 'ORG', 'mentions': 2}, {'data': 'Johnson & Johnson', 'type': 'ORG', 'mentions': 1}, {'data': 'Microsoft', 'type': 'ORG', 'mentions': 1}, {'data': 'MSFT', 'type': 'ORG', 'mentions': 1}, {'data': 'Tesla', 'type': 'ORG', 'mentions': 2}, {'data': 'Netflix', 'type': 'ORG', 'mentions': 1}, {'data': 'NFLX', 'type': 'ORG', 'mentions': 1}, {'data': ""the Federal Reserve's"", 'type': 'ORG', 'mentions': 1}, {'data': 'Yahoo Finance', 'type': 'ORG', 'mentions': 1}, {'data': 'US', 'type': 'GPE', 'mentions': 2}]",False,Other,Causal,Neutral,,[],0
7a614122c07d4d82b721462daefeb8f4,"Nasdaq slips, Dow ekes out 10th day of gains: Stock market news today",2023-07-21T20:02:51+00:00,DOW,Basic Materials,Chemicals,"{'30_days_before': 0.032905008472480235, '5_days_before': -0.0010366255634348676, '3_days_before': -0.0003240945218980773, '2_days_before': 0.0, '1_days_before': 0.0, 'day_of_article_movement': -0.013459243325553483, '1_days_after': 0.0042691705322470686, '2_days_after': 0.03387898410377743, '5_days_after': 0.03378946024577889, '30_days_after': 0.04297229283490667}","['https://finance.yahoo.com/topic/stock-market-news/', 'https://finance.yahoo.com/quote/%5EGSPC?p=%5EGSPC&.tsrc=fin-srch', 'https://finance.yahoo.com/quote/%5EIXIC/key-statistics?fr=sycsrp_catchall', 'https://finance.yahoo.com/quote/NFLX', 'https://finance.yahoo.com/news/wall-street-says-the-worst-is-over-for-wall-street-111457107.html', 'https://finance.yahoo.com/news/', 'https://finance.yahoo.com/news/nasdaq-sinks-as-tesla-netflix-plunge-dow-gains-for-9th-day-stock-market-news-today-200246194.html', 'https://finance.yahoo.com/news/big-banks-are-seeing-a-resilient-us-consumer-194625188.html', 'https://finance.yahoo.com/quote/MSFT?p=MSFT', 'https://finance.yahoo.com/quote/TSLA', 'https://finance.yahoo.com/quote/%5EDJI?p=%5EDJI&.tsrc=fin-srch', 'https://yahoo.mydashboard.oath.com/guc-redirect?app=sellPersonalInformation&bucket=pd_2&lang=en-US']","[{'name': 'Thursday', 'weight': 0.09647519}, {'name': 'tech stocks', 'weight': 0.087602094}, {'name': 'Stocks', 'weight': 0.08357449}, {'name': 'stocks', 'weight': 0.08357449}, {'name': 'next week', 'weight': 0.076254204}, {'name': '10th day', 'weight': 0.065489165}, {'name': 'Yahoo Finance', 'weight': 0.065111406}, {'name': 'Nasdaq', 'weight': 0.06436326}, {'name': 'Big Tech results', 'weight': 0.062891416}, {'name': 'season', 'weight': 0.061343305}]","[{'name': 'Dow Jones'}, {'name': 'NASDAQ'}, {'name': 'Markets'}]","[{'data': 'Nasdaq', 'type': 'ORG', 'mentions': 1}, {'data': 'Dow', 'type': 'ORG', 'mentions': 2}, {'data': 'Johnson & Johnson', 'type': 'ORG', 'mentions': 1}, {'data': 'Microsoft', 'type': 'ORG', 'mentions': 1}, {'data': 'MSFT', 'type': 'ORG', 'mentions': 1}, {'data': 'Tesla', 'type': 'ORG', 'mentions': 2}, {'data': 'Netflix', 'type': 'ORG', 'mentions': 1}, {'data': 'NFLX', 'type': 'ORG', 'mentions': 1}, {'data': ""the Federal Reserve's"", 'type': 'ORG', 'mentions': 1}, {'data': 'Yahoo Finance', 'type': 'ORG', 'mentions': 1}, {'data': 'US', 'type': 'GPE', 'mentions': 2}]",False,Other,Causal,Neutral,,[],0
